,id,age,income,profile_age,gender_M,gender_F,total_spending,total_no_offer_spending,total_offer_spending,days_without_offer,days_with_offer,average_no_offer_spending_rate,average_offer_spending_rate
6584,0b931f3c0c9049dd825fc371e4d759f9,25,37000.0,131,1,0,26.82,10.67,16.15,19.75,10.25,0.540253164556962,1.5756097560975608
6585,7662f341972d48bfbdb8f63e66988630,53,100000.0,1028,0,1,83.9,0.0,83.9,21.25,8.75,0.0,9.588571428571429
6586,64819ea1d8b64913a80d8ea0b9f071c5,46,82000.0,139,0,1,105.41,0.0,105.41,3.5,26.5,0.0,3.9777358490566037
6587,999ba07136d944758f7d1b6620563e1c,83,83000.0,18,1,0,54.54,54.540000000000006,-7.105427357601002e-15,14.5,15.5,3.761379310344828,-4.584146682323227e-16
6588,732335156d0f4c629b0f55cee1592337,90,57000.0,129,0,1,91.78999999999999,79.47,12.319999999999993,16.5,13.5,4.816363636363636,0.9125925925925921
6589,953f730903484691800d77f17750cdb0,65,39000.0,179,0,1,100.4,6.25,94.15,12.25,17.75,0.5102040816326531,5.3042253521126765
6590,d25f38519a89455499c9e49e67ae1511,58,55000.0,1822,0,1,63.95,9.54,54.410000000000004,16.25,13.75,0.587076923076923,3.957090909090909
6591,d628f07ed9524e8aa489e5dd4aa26578,43,67000.0,1439,1,0,29.53,5.93,23.6,22.0,8.0,0.26954545454545453,2.95
6592,6501f7863265467284c18e136e4d76ac,32,38000.0,587,0,1,110.92,55.16,55.760000000000005,25.5,4.5,2.1631372549019607,12.391111111111112
6593,95e879c99aea4bec91f21aa0b355dcee,26,66000.0,349,1,0,292.45,12.33,280.12,13.75,16.25,0.8967272727272727,17.238153846153846
6594,663a3eb67a9245ba9ed86162a7f1e801,59,79000.0,412,1,0,175.07,0.0,175.07,4.5,25.5,0.0,6.865490196078431
6595,401f773670d94a7488581e99777c6c8f,60,94000.0,212,1,0,78.83,44.35,34.48,16.0,14.0,2.771875,2.4628571428571426
6596,586f34cfc4ac462bb6d87026c7bc3aad,46,42000.0,1580,1,0,29.200000000000003,3.54,25.660000000000004,18.75,11.25,0.1888,2.280888888888889
6597,731cf81d68a641019a2da3fc97459223,33,37000.0,482,0,1,109.47,13.92,95.55,6.25,23.75,2.2272,4.023157894736842
6598,86ff8cbc870d4dbfabd9122c64cc9c6c,38,60000.0,320,0,1,110.63,45.87,64.75999999999999,22.75,7.25,2.016263736263736,8.932413793103446
6599,8efe784d3d864d1294e5d6c71af22032,27,51000.0,897,0,1,494.15,15.8,478.34999999999997,14.5,15.5,1.089655172413793,30.861290322580643
6600,091c007c27584fb4850eb5fa0ff890e5,67,66000.0,1011,0,1,118.82,20.43,98.38999999999999,10.75,19.25,1.9004651162790698,5.111168831168831
6601,0b3878783eed4009993f706e51f19d9e,25,74000.0,24,1,0,313.53999999999996,75.08,238.45999999999998,15.0,15.0,5.005333333333334,15.897333333333332
6602,b901d4c1272944f198e4a708b89e6591,18,52000.0,43,1,0,17.04,7.7,9.34,21.0,9.0,0.3666666666666667,1.0377777777777777
6603,5b545e1908744a4798c7c4318be843e8,56,74000.0,319,1,0,65.59,14.09,51.5,9.25,20.75,1.5232432432432432,2.4819277108433737
6604,c56f0935f02a47158c4d7792e3cee843,52,94000.0,952,1,0,171.69,0.0,171.69,18.75,11.25,0.0,15.261333333333333
6605,30d1da64d80a40d5ab3fc81611f367f7,53,96000.0,918,0,1,143.22,109.47000000000001,33.749999999999986,29.0,1.0,3.774827586206897,33.749999999999986
6606,0b63d4cabf5f4c1eab0277c6c1b09362,25,55000.0,758,1,0,147.03,48.0,99.03,21.5,8.5,2.2325581395348837,11.650588235294117
6607,46d8c002b7de4b49919b476a6be4a1ee,74,61000.0,244,1,0,146.64,11.25,135.39,16.0,14.0,0.703125,9.670714285714284
6608,33d7d058b31f473ea2e2a1b53971ee8a,34,46000.0,1599,1,0,163.0,12.830000000000002,150.17,18.25,11.75,0.7030136986301371,12.780425531914892
6609,0864b88ddd1945ff8982d042d520c7fb,27,45000.0,332,1,0,7.86,0.0,7.86,13.0,17.0,0.0,0.46235294117647063
6610,9aa25ad8fd1940efb459bb515e6abcb5,57,39000.0,24,1,0,78.51,0.0,78.51,12.5,17.5,0.0,4.486285714285715
6611,33cb21065cc5451ab45154d31e88178b,74,63000.0,187,1,0,42.42,27.69,14.73,16.0,14.0,1.730625,1.0521428571428573
6612,d087fd0166404163b7d1e1e7cf2a9ac7,71,63000.0,234,1,0,92.98,0.0,92.98,5.5,24.5,0.0,3.7951020408163267
6613,f5c121aa62594d35b71cbe56ec7f6c9e,64,103000.0,747,0,1,284.26,0.0,284.26,7.75,22.25,0.0,12.77573033707865
6614,79bfd96879f449a8a32c34947de5638b,65,95000.0,122,0,1,58.9,0.0,58.9,4.0,26.0,0.0,2.2653846153846153
6615,033f0ee2250e475b87f70115e7895957,62,108000.0,580,0,1,90.43,90.43,0.0,18.75,11.25,4.822933333333333,0.0
6616,bec4d93f34874661b7310ec99893ed13,73,84000.0,712,1,0,149.17000000000002,72.31,76.86000000000001,19.25,10.75,3.7563636363636363,7.149767441860466
6617,af9a7712bc024eeaa0533cfcff3e86aa,38,46000.0,252,1,0,79.13000000000001,13.19,65.94000000000001,11.25,18.75,1.1724444444444444,3.516800000000001
6618,3cb2907fc9d54e61a9cf6fa050237690,49,81000.0,209,1,0,81.1,18.06,63.03999999999999,8.5,21.5,2.124705882352941,2.932093023255814
6619,e820e95254a24e9abe9704555f8bbee2,52,56000.0,19,0,1,71.24000000000001,7.34,63.900000000000006,1.25,28.75,5.872,2.2226086956521742
6620,b270f33e4efb46cf8ef0ad6b1fdfefe9,42,70000.0,365,0,1,201.15,47.6,153.55,17.75,12.25,2.6816901408450704,12.534693877551021
6621,515d4d9094964a188166571ec1f72c1d,31,41000.0,349,1,0,93.94,5.48,88.46,10.75,19.25,0.5097674418604652,4.595324675324675
6622,cc4f91c73dec40f0b86d5a78185e22f4,75,72000.0,854,0,1,200.03,38.89,161.14,13.25,16.75,2.9350943396226414,9.620298507462685
6623,2d417224c49c4d1eb3ad45275ae43662,34,43000.0,259,1,0,9.670000000000002,4.48,5.190000000000001,17.5,12.5,0.256,0.4152000000000001
6624,445649ee453c4633a1e6af2b38d90881,46,95000.0,495,0,1,268.76,21.4,247.35999999999999,8.5,21.5,2.5176470588235293,11.505116279069767
6625,1342d779e7594c899f9ce936e55790d7,49,32000.0,580,1,0,43.88,0.42,43.46,14.5,15.5,0.02896551724137931,2.8038709677419353
6626,62ca3ef8900946739da97145222e3107,57,49000.0,142,0,1,21.14,0.66,20.48,7.5,22.5,0.08800000000000001,0.9102222222222223
6627,a83b13b3bfe245189f5cf414ba2cdb3f,71,86000.0,935,0,1,80.02000000000001,21.96,58.06000000000001,18.5,11.5,1.1870270270270271,5.0486956521739135
6628,47e9f9fcd7a248aca993ab995f072552,56,96000.0,118,1,0,147.18,122.43,24.75,21.5,8.5,5.694418604651163,2.911764705882353
6629,8cd664a131394da28639183c80c3cab7,68,59000.0,216,0,1,94.79,0.0,94.79,17.0,13.0,0.0,7.291538461538462
6630,681f57254d5541e0a9b5948929811bce,57,92000.0,635,0,1,221.03,25.12,195.91,10.0,20.0,2.512,9.7955
6631,141acdc240c34737bc25aaa030051b1e,77,85000.0,787,0,0,304.55,20.79,283.76,9.25,20.75,2.2475675675675673,13.675180722891566
6632,cfd66def1f3c4050a1d7dfd3f928cd44,52,81000.0,727,0,1,196.23,52.589999999999996,143.64,20.75,9.25,2.5344578313253012,15.528648648648646
6633,5532d4074ad946a8bc19ad1b1d4347ac,56,71000.0,893,1,0,114.32,41.36,72.96,22.25,7.75,1.858876404494382,9.414193548387097
6634,8d87b4721b494123b655374a403a75ed,58,41000.0,89,0,1,121.63,38.65,82.97999999999999,9.0,21.0,4.294444444444444,3.951428571428571
6635,9a9b396176624d1296897645eceb65c0,21,60000.0,157,0,0,6.1499999999999995,0.0,6.1499999999999995,13.75,16.25,0.0,0.3784615384615384
6636,5ed0135d7ad9443f82a69861cb2fdb3e,74,55000.0,260,1,0,24.1,9.08,15.020000000000001,20.5,9.5,0.4429268292682927,1.5810526315789475
6637,677d86af9c3a41d7bbe03b087705ea99,77,56000.0,287,1,0,10.21,1.01,9.200000000000001,14.0,16.0,0.07214285714285715,0.5750000000000001
6638,894d620373384c5f8c25e28d15de7959,62,69000.0,405,1,0,352.17,28.92,323.25,2.5,27.5,11.568000000000001,11.754545454545454
6639,c249bfa89db240289392f1c30b7b7163,63,75000.0,276,0,1,116.72,116.72,0.0,23.75,6.25,4.914526315789474,0.0
6640,9fdd832da9314bddbc5eb1b0aad221bb,60,42000.0,1216,0,1,149.66,5.92,143.74,10.5,19.5,0.5638095238095238,7.371282051282051
6641,79c8b1dbf8e8408e85c4f7473412788e,54,102000.0,457,0,1,71.94,22.03,49.91,23.0,7.0,0.9578260869565218,7.13
6642,dc521ab68ca546e0bd663811c091277b,57,55000.0,13,1,0,6.9,0.0,6.9,21.75,8.25,0.0,0.8363636363636364
6643,6e30c103b3c446d58513c19a4da6e39b,85,38000.0,354,0,1,79.8,40.14,39.66,16.75,13.25,2.396417910447761,2.993207547169811
6644,2f811436e81b461e882079479c68e72d,51,36000.0,26,1,0,95.92,35.71,60.21,16.5,13.5,2.164242424242424,4.46
6645,713ea3c455b14fa3b18d47f15ef150a9,66,61000.0,165,1,0,112.41000000000001,105.18,7.230000000000004,14.5,15.5,7.2537931034482765,0.46645161290322606
6646,70f0cba2dfeb48d2817d789ba39b1939,59,35000.0,335,0,1,62.31,10.16,52.150000000000006,11.75,18.25,0.8646808510638297,2.8575342465753426
6647,4442993b339f48d2b8cf3f2af357cfa3,28,68000.0,36,1,0,33.9,0.0,33.9,9.0,21.0,0.0,1.6142857142857143
6648,33be916683434fa3b66027d490a33e2c,40,56000.0,455,1,0,200.46,0.0,200.46,5.5,24.5,0.0,8.18204081632653
6649,5e19e1cf9fbf430680d752ee2003b404,52,88000.0,957,0,1,172.55,0.0,172.55,12.0,18.0,0.0,9.586111111111112
6650,3f2a5ab7168645479b7b11be3147d4dc,87,72000.0,741,0,1,203.95,31.61,172.33999999999997,13.0,17.0,2.4315384615384614,10.137647058823529
6651,c830751fd5de4453a105b0bd54aa070f,54,79000.0,98,0,1,68.51,43.28,25.230000000000004,24.75,5.25,1.7486868686868686,4.805714285714286
6652,f12026bef50743d0a4337abebf1729a8,54,79000.0,415,0,1,301.12,0.0,301.12,0.25,29.75,0.0,10.121680672268909
6653,dee0dc6b04b642e28bd0543ffc770bab,68,74000.0,548,0,1,46.29,18.84,27.45,25.25,4.75,0.7461386138613861,5.778947368421052
6654,4e10162162e04db9a8762949c7239d04,69,43000.0,889,1,0,66.05,16.79,49.26,11.0,19.0,1.5263636363636364,2.592631578947368
6655,0c74d9a15b9f4b4aa85e150e55b9beb6,48,31000.0,150,0,1,10.79,1.85,8.94,22.75,7.25,0.08131868131868132,1.233103448275862
6656,abd10430922642a2afac8fcaaab4dd14,42,74000.0,344,0,1,33.12,1.31,31.81,9.5,20.5,0.13789473684210526,1.5517073170731708
6657,3a97e25f6f4c4bdca5507037f985b4f6,64,67000.0,41,1,0,64.42,48.72,15.700000000000003,6.5,23.5,7.495384615384615,0.6680851063829788
6658,3d28370352d642c7a3223284c83d9bdc,60,74000.0,633,1,0,73.95,44.870000000000005,29.08,23.0,7.0,1.9508695652173915,4.154285714285714
6659,1acf2c2567854a3f83bc6f80abd2795a,21,31000.0,898,1,0,101.59,12.92,88.67,15.75,14.25,0.8203174603174603,6.222456140350877
6660,6ae4f7f014eb47e9a059839788cd8de3,54,76000.0,262,1,0,91.53999999999999,47.480000000000004,44.05999999999999,21.75,8.25,2.1829885057471268,5.340606060606059
6661,7abeaafc50754789be2215e5c6322ecd,69,97000.0,956,1,0,202.21,37.88,164.33,21.5,8.5,1.7618604651162793,19.33294117647059
6662,956bb2a66d944fbeb9d50242f3839930,82,97000.0,573,1,0,253.70000000000002,20.67,233.03000000000003,12.25,17.75,1.6873469387755105,13.128450704225354
6663,eaef10f33ead4f30bbccb8aa3d5eb9e5,24,53000.0,996,0,1,200.04,69.32,130.72,16.25,13.75,4.265846153846153,9.50690909090909
6664,3189cbd23b2d44938a71fd178d23d625,61,83000.0,854,0,1,238.48,24.72,213.76,9.75,20.25,2.5353846153846153,10.556049382716049
6665,a6d2bc2a28094a07a5c273dc542cefdc,61,69000.0,950,0,0,314.78,0.0,314.78,4.75,25.25,0.0,12.466534653465345
6666,584d1995b883496fafd060f65ca831e6,55,96000.0,282,0,1,89.12,14.43,74.69,11.5,18.5,1.2547826086956522,4.037297297297298
6667,31f72426dff344ed8b1b1258366caf8d,40,34000.0,171,1,0,16.44,2.97,13.47,16.75,13.25,0.1773134328358209,1.0166037735849056
6668,f49ea4a7ff694967a8716c8d85d7e394,65,68000.0,1319,1,0,49.49,1.97,47.52,13.0,17.0,0.15153846153846154,2.795294117647059
6669,bc671dda0ff74b72b38572768b6a943b,52,60000.0,115,1,0,13.57,0.0,13.57,10.75,19.25,0.0,0.704935064935065
6670,49ab0b1075fb43deacf520733e260ed5,65,89000.0,457,1,0,192.88,37.24,155.64,14.25,15.75,2.6133333333333333,9.88190476190476
6671,fb80db90446a475db59c2c82cbd26fec,39,61000.0,77,1,0,14.44,6.67,7.77,19.25,10.75,0.34649350649350646,0.7227906976744186
6672,4e7d4faae08241dabb6d2c1b6857830c,73,32000.0,769,1,0,156.03,6.1,149.93,9.5,20.5,0.6421052631578947,7.313658536585367
6673,ccd97c93c5544596847e18af79d555ba,56,80000.0,315,0,1,303.64,0.0,303.64,8.75,21.25,0.0,14.288941176470587
6674,7ca7aeaf87024c27bceba0e700a0d9cc,90,95000.0,171,0,1,60.79,17.95,42.84,9.75,20.25,1.841025641025641,2.115555555555556
6675,48d781b45b1f454b9d19f5144864eebc,59,46000.0,46,1,0,16.83,0.0,16.83,14.0,16.0,0.0,1.051875
6676,ae5d734b4970435cbdc30f7482ac6922,56,67000.0,1044,0,1,177.18,0.0,177.18,9.0,21.0,0.0,8.437142857142858
6677,17c0490a3b724ae6b5c109a20e890fce,77,54000.0,276,1,0,46.11,34.78,11.329999999999998,20.75,9.25,1.6761445783132531,1.2248648648648648
6678,a5e995abf9d04d488380c6e5bb3d0814,32,66000.0,162,1,0,9.4,5.67,3.7300000000000004,14.75,15.25,0.38440677966101694,0.24459016393442626
6679,dd2d770b5b9f41bd9382964971dde25e,61,81000.0,805,0,1,172.15,0.0,172.15,5.75,24.25,0.0,7.098969072164949
6680,1c6d78d003044f79b8fe208e971f22ce,44,52000.0,773,1,0,170.89,22.759999999999998,148.13,7.75,22.25,2.936774193548387,6.6575280898876406
6681,5d8729b17d7243bfbd65dfc3a608090a,20,37000.0,356,1,0,17.009999999999998,2.92,14.089999999999998,18.0,12.0,0.1622222222222222,1.1741666666666666
6682,1b5ad32f9861469c923ec8f065cdd9d3,63,75000.0,818,1,0,199.07999999999998,67.28999999999999,131.79,18.25,11.75,3.6871232876712323,11.216170212765956
6683,613083a03d7c44978ebf6ba0ad7c23be,60,78000.0,965,1,0,120.64,12.0,108.64,9.25,20.75,1.2972972972972974,5.23566265060241
6684,2f772790746c49409d01ccc87e05e10b,21,55000.0,169,1,0,30.450000000000003,9.07,21.380000000000003,12.5,17.5,0.7256,1.2217142857142858
6685,33363cabd4a94bb181a90dd22b572f65,63,90000.0,719,0,1,228.95,55.36,173.58999999999997,14.25,15.75,3.884912280701754,11.0215873015873
6686,5bab2beb0b884d209db0b530b26f2363,83,56000.0,455,1,0,166.0,12.71,153.29,9.25,20.75,1.3740540540540542,7.387469879518072
6687,42b08cfe20c54e15ab6815c4a1d9d2cf,31,33000.0,351,0,1,104.58,87.92999999999999,16.650000000000006,20.25,9.75,4.3422222222222215,1.7076923076923083
6688,8d5dc8f536bb487e9d5c72db1367b1d2,22,50000.0,182,1,0,472.66,70.96,401.70000000000005,20.25,9.75,3.504197530864197,41.2
6689,5e2b7a1c76eb4c7c825c331b9a9f696e,24,62000.0,19,1,0,15.19,4.48,10.709999999999999,21.0,9.0,0.21333333333333335,1.19
6690,ad6a9cf0594d401c94b62590989c5644,35,46000.0,52,1,0,150.53,27.07,123.46000000000001,7.5,22.5,3.6093333333333333,5.487111111111111
6691,92105bd31e38472ab74fbb1345e0ad7b,45,92000.0,301,1,0,155.66,67.1,88.56,18.75,11.25,3.5786666666666664,7.872
6692,0a68034a1858477e8053ca18a05c213c,69,110000.0,456,0,1,61.730000000000004,61.730000000000004,0.0,22.0,8.0,2.805909090909091,0.0
6693,62d559a3f7274bc9809b514c41d2475e,78,117000.0,370,1,0,185.54,53.94,131.6,15.75,14.25,3.4247619047619047,9.235087719298246
6694,0fc77fd7b2b24809826e1d3825fed3d8,40,84000.0,370,0,1,240.63,22.9,217.73,8.75,21.25,2.617142857142857,10.246117647058822
6695,55c44f36cd9a46079ba4ece24ebd1773,20,33000.0,955,1,0,118.63,48.43,70.19999999999999,18.0,12.0,2.6905555555555556,5.849999999999999
6696,714a2a8785fa4e2eadbb69b51f1369ac,46,51000.0,6,1,0,29.18,29.18,0.0,12.75,17.25,2.288627450980392,0.0
6697,7cd10d543a89477a80a758fc4d3657a1,27,56000.0,82,1,0,47.95,26.24,21.710000000000004,14.25,15.75,1.8414035087719298,1.3784126984126988
6698,7e8da1599cce45e4beaa2e0480636076,78,85000.0,866,1,0,316.52,58.99,257.53,15.5,14.5,3.8058064516129035,17.760689655172413
6699,d61f587847c54c18b2761b70417df7bc,75,51000.0,836,1,0,101.72,45.33,56.39,13.0,17.0,3.486923076923077,3.3170588235294116
6700,5ff1dfe459bb47b3987be79eabe8b49d,68,100000.0,319,1,0,213.89000000000001,0.0,213.89000000000001,11.75,18.25,0.0,11.72
6701,a8d40bf3f96843ae8a16aafd85deaabf,35,73000.0,235,1,0,40.85,11.629999999999999,29.220000000000002,19.0,11.0,0.6121052631578947,2.6563636363636367
6702,f521b240922448e38983582db3563428,60,84000.0,602,0,1,148.06,66.45,81.61,16.0,14.0,4.153125,5.829285714285715
6703,62f918cdbfef4e4c89220fec49a98969,23,32000.0,196,1,0,71.78,9.17,62.61,9.25,20.75,0.9913513513513513,3.0173493975903614
6704,4d98b7f2489241ce83e363f6862b0961,67,67000.0,226,1,0,83.26,21.289999999999996,61.97000000000001,17.25,12.75,1.2342028985507243,4.860392156862746
6705,1f7289c15fe14adab43983d43d4a0390,58,31000.0,949,1,0,29.869999999999997,17.970000000000002,11.899999999999995,21.25,8.75,0.8456470588235295,1.3599999999999994
6706,5cfc907778a9457382cf0731819cebe2,74,91000.0,981,0,1,186.39,34.58,151.81,12.75,17.25,2.712156862745098,8.800579710144927
6707,1f7e721ece654f62a8fd629f59dfd60e,77,83000.0,850,1,0,278.21,120.88,157.32999999999998,13.0,17.0,9.298461538461538,9.25470588235294
6708,cc71b85ec36d43dfabafede2e142fc9e,22,63000.0,443,0,1,254.9,104.07999999999998,150.82000000000002,18.25,11.75,5.703013698630136,12.835744680851066
6709,82a4721d25fa4f6b8f3450fb6d327854,57,77000.0,321,1,0,107.04,50.46,56.580000000000005,7.5,22.5,6.728,2.514666666666667
6710,565d92b886b44ac09d4b80d2e7f0dffe,63,118000.0,352,0,1,74.9,50.82,24.080000000000005,18.0,12.0,2.8233333333333333,2.0066666666666673
6711,7b7f2e6d79f8480a9872535c492adec9,54,69000.0,461,1,0,133.33,70.63,62.70000000000002,28.5,1.5,2.4782456140350875,41.80000000000001
6712,329a9b32e7e0475cb2643125919c4d90,31,46000.0,780,1,0,69.85,6.1,63.74999999999999,7.5,22.5,0.8133333333333332,2.833333333333333
6713,db71cc5c39584742b495139b180daa20,64,40000.0,491,1,0,58.35,19.47,38.88,19.5,10.5,0.9984615384615384,3.7028571428571433
6714,989c1a0aab464aefbeff92261b090784,67,73000.0,985,1,0,156.95,0.0,156.95,18.25,11.75,0.0,13.357446808510637
6715,b68d4b8fa0e94acbb8f5d3b83a0b0c72,48,110000.0,991,1,0,38.62,38.62,0.0,24.5,5.5,1.5763265306122447,0.0
6716,e8c90e65c0ee4de89fd66cf514730c88,52,65000.0,177,1,0,135.37,14.62,120.75,11.25,18.75,1.2995555555555556,6.44
6717,93f7e0a48c2047e28a4b3457046c466e,54,60000.0,956,0,1,25.26,16.799999999999997,8.460000000000004,24.25,5.75,0.692783505154639,1.4713043478260877
6718,a5cde6ee9df740b5afd639bb94a007ba,61,99000.0,851,1,0,740.03,22.29,717.74,16.75,13.25,1.3307462686567164,54.16905660377358
6719,2ad98e767e5c472cbdf9e44a87366ef7,37,40000.0,140,1,0,0.6900000000000001,0.0,0.6900000000000001,19.5,10.5,0.0,0.06571428571428573
6720,8be9ebed6d7d4b7b865e8e495e83b83d,37,68000.0,728,1,0,72.37,2.51,69.86,12.25,17.75,0.20489795918367346,3.935774647887324
6721,d37f9b61415e4a7bb032df9f96abbb6d,55,53000.0,358,0,1,97.78999999999999,7.6899999999999995,90.1,24.5,5.5,0.31387755102040815,16.38181818181818
6722,87091420f60c4c2fb515e859f7a42b93,19,34000.0,268,1,0,5.27,5.05,0.21999999999999975,25.0,5.0,0.20199999999999999,0.04399999999999995
6723,074b758a424a4d618f97e18bf3e2e4a8,24,63000.0,333,1,0,34.26,13.0,21.259999999999998,19.75,10.25,0.6582278481012658,2.0741463414634143
6724,440a11b6a970418880fbce74d0770a97,50,68000.0,872,1,0,56.36,5.52,50.84,10.25,19.75,0.5385365853658536,2.5741772151898736
6725,ee910fc2af6c4c52b92487b5267caa2a,48,66000.0,311,0,1,174.35,27.74,146.60999999999999,4.5,25.5,6.164444444444444,5.749411764705882
6726,7b28112f90184eec8c38f7d7b2052a9d,61,31000.0,350,1,0,130.68,0.0,130.68,11.0,19.0,0.0,6.877894736842106
6727,0218964095c94da0bfac44cf40c9343f,77,94000.0,1263,1,0,223.70000000000002,39.66,184.04000000000002,19.25,10.75,2.06025974025974,17.12
6728,840c1483e58f464ca46a05670f085679,41,73000.0,834,0,1,131.67000000000002,59.45,72.22000000000001,13.25,16.75,4.486792452830189,4.311641791044777
6729,82db188ed88e4737abc50f4b5bfc3a72,69,89000.0,1028,0,1,198.22,23.47,174.75,11.75,18.25,1.9974468085106383,9.575342465753424
6730,e3dbe6d922674cf6b0d2054f8a6675f4,63,54000.0,256,0,1,17.57,3.2,14.370000000000001,17.25,12.75,0.1855072463768116,1.127058823529412
6731,91bd75d075614ac6802816fcb6009258,48,49000.0,274,0,1,23.36,15.879999999999999,7.48,21.5,8.5,0.7386046511627906,0.88
6732,373e42d973c04afb80cef6763b7fe6eb,79,95000.0,881,0,1,84.08,24.27,59.81,21.0,9.0,1.1557142857142857,6.645555555555556
6733,61e51bc52f4d4c8b930db40be1cdd083,49,57000.0,1717,0,1,43.980000000000004,7.950000000000001,36.03,14.0,16.0,0.567857142857143,2.251875
6734,718dc2350f494ec4be31f8c3d0ee661c,24,42000.0,254,0,1,96.35000000000001,41.95,54.400000000000006,19.75,10.25,2.1240506329113926,5.307317073170732
6735,e7091c7009c04def8bbed8dedeb00503,74,101000.0,298,0,1,77.38,28.74,48.64,16.0,14.0,1.79625,3.474285714285714
6736,89fd5aeb57554bb8995f553444691d90,50,70000.0,1133,0,1,44.89,22.56,22.330000000000002,15.5,14.5,1.4554838709677418,1.54
6737,7065e5bd01f54bdd9ac511586276b4f7,52,69000.0,269,1,0,24.28,1.04,23.240000000000002,13.5,16.5,0.07703703703703704,1.4084848484848487
6738,0cfff5bcbc2c4da8b633fb7b06593625,57,53000.0,49,1,0,64.86,33.89,30.97,22.25,7.75,1.5231460674157304,3.9961290322580645
6739,42d9221a82654037aedacd9ea24dd709,62,45000.0,354,1,0,17.42,12.95,4.470000000000002,20.5,9.5,0.6317073170731707,0.47052631578947396
6740,2ab20d5f9e6e47b7aacc05dec0758cb9,44,34000.0,266,1,0,11.260000000000002,0.0,11.260000000000002,7.25,22.75,0.0,0.49494505494505503
6741,fe61f51396584a62a88a737d155ba2fe,59,47000.0,331,1,0,111.24000000000001,7.720000000000001,103.52000000000001,15.25,14.75,0.5062295081967213,7.018305084745763
6742,dad86972ba9f4ee5b201cca3dba48eb6,29,49000.0,61,1,0,3.29,0.0,3.29,15.5,14.5,0.0,0.22689655172413795
6743,075d0096867d4a08901e1715c038eaa5,30,47000.0,333,1,0,94.22999999999999,0.05,94.17999999999999,15.5,14.5,0.0032258064516129032,6.495172413793103
6744,d957b9bd21fd4cacb39aab4b2834704b,82,84000.0,99,0,1,34.53,34.53,0.0,24.75,5.25,1.3951515151515153,0.0
6745,ad0884c461704fcdad54dc7d8150ae32,55,57000.0,613,1,0,125.61,11.79,113.82,18.25,11.75,0.6460273972602739,9.686808510638297
6746,3191b724d3fc4f4d9c5c9bf7ff66e4e6,30,32000.0,49,0,1,41.36,12.21,29.15,15.0,15.0,0.8140000000000001,1.9433333333333331
6747,53426d80b1f7435284264b934478a750,72,66000.0,627,0,1,377.84,71.82,306.02,12.5,17.5,5.7456,17.486857142857144
6748,b7e6cbe9c7ab431fb19bf38b65d60f2c,25,34000.0,180,1,0,144.62,8.49,136.13,17.25,12.75,0.4921739130434783,10.676862745098038
6749,a12fba072dae4e3aae2e1b4b92b92aa1,55,97000.0,827,0,1,1011.8199999999999,82.72999999999999,929.0899999999999,23.5,6.5,3.5204255319148934,142.93692307692305
6750,4eff60b798854f09924ef683d0479f89,82,102000.0,537,1,0,39.42,0.0,39.42,21.0,9.0,0.0,4.38
6751,50a22661fb2440808dd6e4a38d8cc2e6,65,78000.0,14,1,0,71.99,71.99,0.0,20.0,10.0,3.5995,0.0
6752,3b88b75cc2444adeaed87401ce7471d1,70,100000.0,1070,1,0,275.29,98.21000000000001,177.08,16.5,13.5,5.952121212121213,13.117037037037038
6753,fa78c77815f14f7e973c43c229ae3556,93,60000.0,799,1,0,56.52,20.29,36.230000000000004,22.0,8.0,0.9222727272727272,4.5287500000000005
6754,9cd0dd71500b43669e3a0410873abc75,71,84000.0,278,1,0,170.54,0.0,170.54,13.25,16.75,0.0,10.181492537313432
6755,2eb67e28af804a62a7d5de4a39c2646c,80,84000.0,442,0,1,163.93,68.0,95.93,20.0,10.0,3.4,9.593
6756,60e0bbc13e8e49dcb6ce51f811a84b46,77,87000.0,230,1,0,265.67,30.68,234.99,13.5,16.5,2.2725925925925927,14.241818181818182
6757,b8b1f116c8db44e0a742490fa7e09db9,51,101000.0,389,1,0,209.35999999999999,48.2,161.15999999999997,9.25,20.75,5.210810810810811,7.766746987951806
6758,11d6d468b2674f859538e26d601f745f,67,79000.0,80,0,1,49.510000000000005,16.82,32.690000000000005,6.25,23.75,2.6912000000000003,1.3764210526315792
6759,8eb604dc765a45a38b4212751af99ae2,63,86000.0,175,1,0,42.58,42.58,0.0,11.0,19.0,3.8709090909090906,0.0
6760,4455e61955bf4b6ba269ed2856f504e8,21,37000.0,287,1,0,8.8,5.26,3.540000000000001,20.25,9.75,0.2597530864197531,0.3630769230769232
6761,ef3151875cd7450c85e9effa680b70c4,55,108000.0,94,0,1,101.42,101.42,0.0,17.25,12.75,5.879420289855073,0.0
6762,c89b6c5cfbfb49f8990d39dcb15d0dfe,60,67000.0,177,1,0,726.9699999999999,37.379999999999995,689.5899999999999,9.75,20.25,3.8338461538461535,34.053827160493825
6763,115bb87faca04ed7b545f8b8e95b2dd7,74,76000.0,806,1,0,160.74,160.74,0.0,28.25,1.75,5.689911504424779,0.0
6764,61785b6cf44c47fc822622f965696647,66,92000.0,327,0,1,185.72,129.73000000000002,55.98999999999998,18.75,11.25,6.918933333333334,4.976888888888888
6765,30a7268e872746cc8d26a28faa8cec16,63,61000.0,1420,1,0,188.28,33.010000000000005,155.26999999999998,9.25,20.75,3.568648648648649,7.482891566265059
